0,1.5,0.7,0.7,,,,speed,sleep,Total time
0.112266000000001,1.5,0.7,0.736666666666667,,,,0.5,1.5309,12.0625713156956
0.224531999999999,1.5,0.7,0.773333333333333,,,,,,
0.336798,1.5,0.7,0.81,,,,,,
0.449064000000001,1.5,0.7,0.846666666666667,,,,,,
0.561329999999999,1.5,0.7,0.883333333333333,,,,,,
0.673596,1.5,0.7,0.92,,,,,,
0.785862000000001,1.5,0.7,0.956666666666667,,,,,,
0.898127999999999,1.5,0.7,0.993333333333333,,,,,,
1.010394,1.5,0.7,1.03,,,,,,
1.12266000000001,1.5,0.7,1.06666666666667,,,,,,
1.23492599999999,1.5,0.7,1.10333333333333,,,,,,
1.347192,1.5,0.7,1.14,,,,,,
1.45995027714798,1.5,0.7034375,1.17666666666667,,,,,,
1.57567142118936,1.5,0.712604166666667,1.21333333333333,,,,,,
1.63694146494883,1.5,0.720625,1.23166666666667,,,,,,
1.70134552129165,1.5,0.7309375,1.25,,,,,,
1.76946462828312,1.5,0.743541666666667,1.26833333333333,,,,,,
1.84640792833891,1.5,0.760729166666667,1.28666666666667,,,,,,
1.92099567520217,1.5,0.7790625,1.30270833333333,,,,,,
1.98911478219366,1.5,0.797395833333333,1.3153125,,,,,,
2.05187338408416,1.5,0.815729166666667,1.32447916666667,,,,,,
2.11314342784361,1.5,0.8340625,1.3325,,,,,,
2.22886457188501,1.5,0.870729166666667,1.34166666666667,,,,,,
2.3411853758912,1.5,0.907395833333333,1.3428125,,,,,,
2.4534513758912,1.5,0.9440625,1.3428125,,,,,,
2.56620965303917,1.5,0.980729166666667,1.339375,,,,,,
2.6838297211218,1.5,1.01739583333333,1.32791666666667,,,,,,
2.74509976488128,1.5,1.03572916666667,1.31989583333333,,,,,,
2.81129447274198,1.5,1.0540625,1.3084375,,,,,,
2.88146072274198,1.5,1.07239583333333,1.2946875,,,,,,
2.96084477263867,1.5,1.09072916666667,1.27635416666667,,,,,,
3.03101102263869,1.5,1.10447916666667,1.25802083333333,,,,,,
3.09720573049939,1.5,1.1159375,1.2396875,,,,,,
3.15996433238988,1.5,1.12510416666667,1.22135416666667,,,,,,
3.27758440047253,1.5,1.1365625,1.1846875,,,,,,
3.39072407901885,1.5,1.14114583333333,1.14802083333333,,,,,,
3.50299007901883,1.5,1.14114583333333,1.11135416666667,,,,,,
3.61525607901884,1.5,1.14114583333333,1.0746875,,,,,,
3.72752207901885,1.5,1.14114583333333,1.03802083333333,,,,,,
3.83978807901883,1.5,1.14114583333333,1.00135416666667,,,,,,
3.95205407901884,1.5,1.14114583333333,0.9646875,,,,,,
4.06432007901884,1.5,1.14114583333333,0.928020833333333,,,,,,
4.17658607901884,1.5,1.14114583333333,0.891354166666667,,,,,,
4.28885207901884,1.5,1.14114583333333,0.8546875,,,,,,
4.40111807901884,1.5,1.14114583333333,0.818020833333333,,,,,,
4.51338407901884,1.5,1.14114583333333,0.781354166666667,,,,,,
4.62565007901884,1.5,1.14114583333333,0.7446875,,,,,,
4.73791607901884,1.5,1.14114583333333,0.708020833333333,,,,,,
4.8289971689707,1.5,1.1125,0.7,,,,,,
4.92822723134156,1.5,1.10791666666667,0.732083333333333,,,,,,
5.04049323134156,1.5,1.10791666666667,0.76875,,,,,,
5.15275923134156,1.5,1.10791666666667,0.805416666666667,,,,,,
5.26502523134156,1.5,1.10791666666667,0.842083333333333,,,,,,
5.37729123134156,1.5,1.10791666666667,0.87875,,,,,,
5.46394015819338,1.5,1.09302083333333,0.9028125,,,,,,
5.57620615819336,1.5,1.05635416666667,0.9028125,,,,,,
5.68847215819337,1.5,1.0196875,0.9028125,,,,,,
5.80073815819337,1.5,0.983020833333333,0.9028125,,,,,,
5.91300415819337,1.5,0.946354166666667,0.9028125,,,,,,
6.02527015819337,1.5,0.9096875,0.9028125,,,,,,
6.13753615819337,1.5,0.873020833333333,0.9028125,,,,,,
6.24980215819337,1.5,0.836354166666667,0.9028125,,,,,,
6.36206815819337,1.5,0.7996875,0.9028125,,,,,,
6.47433415819337,1.5,0.763020833333333,0.9028125,,,,,,
6.56977057620173,1.5,0.733229166666667,0.893645833333333,,,,,,
6.68203657620172,1.5,0.733229166666667,0.856979166666667,,,,,,
6.79430257620173,1.5,0.733229166666667,0.8203125,,,,,,
6.90656857620173,1.5,0.733229166666667,0.783645833333333,,,,,,
7.01883457620172,1.5,0.733229166666667,0.746979166666667,,,,,,
7.13110057620173,1.5,0.733229166666667,0.7103125,,,,,,
7.21774950305354,1.5,0.706875,0.7,,,,,,
7.94924738228936,1.5,0.735520833333333,0.9371875,,,,,,
8.06156818629555,1.5,0.7721875,0.936041666666667,,,,,,
8.17383418629556,1.5,0.808854166666667,0.936041666666667,,,,,,
8.28610018629555,1.5,0.845520833333333,0.936041666666667,,,,,,
8.39836618629556,1.5,0.8821875,0.936041666666667,,,,,,
8.51063218629556,1.5,0.918854166666667,0.936041666666667,,,,,,
8.62289818629556,1.5,0.955520833333333,0.936041666666667,,,,,,
8.73516418629556,1.5,0.9921875,0.936041666666667,,,,,,
8.84743018629557,1.5,1.02885416666667,0.936041666666667,,,,,,
8.95969618629555,1.5,1.06552083333333,0.936041666666667,,,,,,
9.07196218629556,1.5,1.1021875,0.936041666666667,,,,,,
9.17866334539344,1.5,1.10791666666667,0.970416666666667,,,,,,
9.29092934539343,1.5,1.10791666666667,1.00708333333333,,,,,,
9.40319534539344,1.5,1.10791666666667,1.04375,,,,,,
9.51546134539345,1.5,1.10791666666667,1.08041666666667,,,,,,
9.62772734539344,1.5,1.10791666666667,1.11708333333333,,,,,,
9.73999334539345,1.5,1.10791666666667,1.15375,,,,,,
9.85421572495856,1.5,1.10104166666667,1.19041666666667,,,,,,
9.97675581247745,1.5,1.085,1.22708333333333,,,,,,
10.0429505203382,1.5,1.07354166666667,1.24541666666667,,,,,,
10.1198938203939,1.5,1.05635416666667,1.26375,,,,,,
10.1922195354198,1.5,1.03802083333333,1.27864583333333,,,,,,
10.2584142432805,1.5,1.0196875,1.29010416666667,,,,,,
10.321172845171,1.5,1.00135416666667,1.29927083333333,,,,,,
10.4368939892124,1.5,0.9646875,1.3084375,,,,,,
10.5493790450305,1.5,0.928020833333333,1.31072916666667,,,,,,
10.6616998490367,1.5,0.891354166666667,1.30958333333333,,,,,,
10.7753280197117,1.5,0.8546875,1.30385416666667,,,,,,
10.8978681072306,1.5,0.818020833333333,1.2878125,,,,,,
10.9640628150913,1.5,0.7996875,1.27635416666667,,,,,,
11.0386505619546,1.5,0.781354166666667,1.2603125,,,,,,
11.1109762769804,1.5,0.766458333333333,1.24197916666667,,,,,,
11.1790953839719,1.5,0.753854166666667,1.22364583333333,,,,,,
11.2403654277314,1.5,0.745833333333333,1.2053125,,,,,,
11.3569871390051,1.5,0.735520833333333,1.16864583333333,,,,,,
11.4694721948231,1.5,0.733229166666667,1.13197916666667,,,,,,
11.5817381948231,1.5,0.733229166666667,1.0953125,,,,,,
11.6940041948231,1.5,0.733229166666667,1.05864583333333,,,,,,
11.8062701948231,1.5,0.733229166666667,1.02197916666667,,,,,,
11.9185361948231,1.5,0.733229166666667,0.9853125,,,,,,
12.0308021948231,1.5,0.733229166666667,0.948645833333333,,,,,,
12.0625713156956,1.5,0.734375,0.938333333333333,,,,,,
